airport,date,hour,Scheduled_volume,Actual_volume,diff,diff1,diff2,diff3,diff4,diff5,temperature,wind_speed,wind_gust,visibility,ceiling,in_1_hour_precip
DEN,2/13/2015,7,64,66,-2,-4,-23,-8,-5,0,3.9,6,,10,9000,0
DEN,2/13/2015,8,87,89,-2,-2,-4,-23,-8,-5,6.1,9,,10,9000,0
DEN,2/13/2015,9,102,104,-2,-2,-2,-4,-23,-8,6.1,4,,10,8000,0
DEN,2/13/2015,10,151,150,1,-2,-2,-2,-4,-23,4.4,6,,10,9000,0
DEN,2/13/2015,11,120,123,-3,1,-2,-2,-2,-4,2.2,10,,10,40000,0
DEN,2/13/2015,12,75,78,-3,-3,1,-2,-2,-2,1.7,10,,10,40000,0
DEN,2/13/2015,13,69,68,1,-3,-3,1,-2,-2,0,9,,10,40000,0
DEN,2/13/2015,14,90,90,0,1,-3,-3,1,-2,4.4,8,,10,40000,0
DEN,2/13/2015,15,101,99,2,0,1,-3,-3,1,9.4,9,,10,40000,0
DEN,2/13/2015,16,55,59,-4,2,0,1,-3,-3,11.7,9,,10,40000,0
DEN,2/13/2015,17,100,99,1,-4,2,0,1,-3,13.9,8,,10,40000,0
DEN,2/13/2015,18,126,128,-2,1,-4,2,0,1,14.4,7,,10,40000,0
DEN,2/13/2015,19,114,127,-13,-2,1,-4,2,0,15.6,7,,10,40000,0
DEN,2/13/2015,20,63,67,-4,-13,-2,1,-4,2,15.6,6,,10,40000,0
DEN,2/13/2015,21,67,73,-6,-4,-13,-2,1,-4,16.1,4,,10,40000,0
DEN,2/13/2015,22,36,36,0,-6,-4,-13,-2,1,16.1,6,,10,40000,0
DEN,2/13/2015,23,28,29,-1,0,-6,-4,-13,-2,13.9,8,,10,40000,0
DEN,2/14/2015,0,4,8,-4,-1,0,-6,-4,-13,8.9,8,,10,40000,0
DEN,2/14/2015,1,2,2,0,-4,-1,0,-6,-4,5.6,9,,10,40000,0
DEN,2/14/2015,2,0,1,-1,0,-4,-1,0,-6,7.2,12,,10,40000,0
DEN,2/14/2015,3,0,1,-1,-1,0,-4,-1,0,6.7,10,,10,40000,0
DEN,2/14/2015,5,3,14,-11,-1,-1,0,-4,-1,6.7,13,,10,40000,0
DEN,2/14/2015,6,17,26,-9,-11,-1,-1,0,-4,6.1,11,,10,40000,0
DEN,2/14/2015,7,52,57,-5,-9,-11,-1,-1,0,3.3,7,,10,40000,0
DEN,2/14/2015,8,82,84,-2,-5,-9,-11,-1,-1,3.9,8,,10,40000,0
DEN,2/14/2015,9,96,98,-2,-2,-5,-9,-11,-1,3.3,9,,10,40000,0
DEN,2/14/2015,10,135,139,-4,-2,-2,-5,-9,-11,2.8,11,,10,40000,0
DEN,2/14/2015,11,115,120,-5,-4,-2,-2,-5,-9,3.9,11,,10,40000,0
DEN,2/14/2015,12,67,71,-4,-5,-4,-2,-2,-5,2.2,10,,10,40000,0
DEN,2/14/2015,13,52,53,-1,-4,-5,-4,-2,-2,-0.6,9,,10,40000,0
DEN,2/14/2015,14,73,74,-1,-1,-4,-5,-4,-2,7.8,10,,10,40000,0
DEN,2/14/2015,15,72,72,0,-1,-1,-4,-5,-4,10,0,,10,40000,0
DEN,2/14/2015,16,74,70,4,0,-1,-1,-4,-5,13.9,3,,10,23000,0
DEN,2/14/2015,17,78,80,-2,4,0,-1,-1,-4,18.3,5,,10,20000,0
DEN,2/14/2015,18,101,103,-2,-2,4,0,-1,-1,19.4,4,,10,20000,0
DEN,2/14/2015,19,63,63,0,-2,-2,4,0,-1,19.4,6,,10,18000,0
DEN,2/14/2015,20,32,33,-1,0,-2,-2,4,0,17.2,6,,10,20000,0
DEN,2/14/2015,21,14,17,-3,-1,0,-2,-2,4,17.2,3,,10,20000,0
DEN,2/14/2015,22,8,9,-1,-3,-1,0,-2,-2,17.2,3,,10,20000,0
DEN,2/14/2015,23,22,22,0,-1,-3,-1,0,-2,14.4,6,,10,20000,0
DEN,2/15/2015,0,4,4,0,0,-1,-3,-1,0,12.8,4,,10,20000,0
DEN,2/15/2015,1,2,2,0,0,0,-1,-3,-1,11.1,5,,10,20000,0
DEN,2/15/2015,3,0,0,0,0,0,0,-1,-3,6.7,7,,10,20000,0
DEN,2/15/2015,5,3,4,-1,0,0,0,0,-1,2.2,8,,10,20000,0
DEN,2/15/2015,6,12,14,-2,-1,0,0,0,0,1.1,4,,10,20000,0
DEN,2/15/2015,7,49,50,-1,-2,-1,0,0,0,-0.6,3,,10,20000,0
DEN,2/15/2015,8,60,62,-2,-1,-2,-1,0,0,0.6,8,,10,20000,0
DEN,2/15/2015,9,120,116,4,-2,-1,-2,-1,0,-3.3,6,,9,20000,0
DEN,2/15/2015,10,114,114,0,4,-2,-1,-2,-1,-3.3,9,,9,20000,0
DEN,2/15/2015,11,113,109,4,0,4,-2,-1,-2,-2.8,6,,10,20000,0
DEN,2/15/2015,12,83,81,2,4,0,4,-2,-1,-1.7,5,,10,20000,0
DEN,2/15/2015,13,62,64,-2,2,4,0,4,-2,-0.6,4,,10,25000,0
DEN,2/15/2015,14,88,84,4,-2,2,4,0,4,0,12,,10,25000,0
DEN,2/15/2015,15,90,92,-2,4,-2,2,4,0,0,13,19,10,25000,0
DEN,2/15/2015,16,58,64,-6,-2,4,-2,2,4,1.1,13,,10,1600,0
DEN,2/15/2015,17,89,88,1,-6,-2,4,-2,2,0.6,10,,10,1400,0
DEN,2/15/2015,18,129,132,-3,1,-6,-2,4,-2,0,12,,9,1200,0
DEN,2/15/2015,19,102,97,5,-3,1,-6,-2,4,0,12,,10,1100,0
DEN,2/15/2015,20,53,54,-1,5,-3,1,-6,-2,0,8,,10,1600,0
DEN,2/15/2015,21,38,39,-1,-1,5,-3,1,-6,0.6,4,,10,1600,0
DEN,2/15/2015,22,18,18,0,-1,-1,5,-3,1,0.6,6,,10,2200,0
DEN,2/15/2015,23,24,25,-1,0,-1,-1,5,-3,0,5,,3,1800,0.01
DEN,2/16/2015,0,6,6,0,-1,0,-1,-1,5,-1.1,7,,1,1700,0.01
DEN,2/16/2015,1,2,2,0,0,-1,0,-1,-1,-1.7,12,,1.5,500,0.01
DEN,2/16/2015,2,0,0,0,0,0,-1,0,-1,-1.7,10,,1.5,500,0.01
DEN,2/16/2015,3,0,1,-1,0,0,0,-1,0,-1.7,8,,1.5,600,0.01
DEN,2/16/2015,4,0,1,-1,-1,0,0,0,-1,-2.2,4,,1.5,1400,0.01
DEN,2/16/2015,5,3,5,-2,-1,-1,0,0,0,-2.2,4,,1.5,3500,0.01
DEN,2/16/2015,6,22,22,0,-2,-1,-1,0,0,-2.2,4,,1.5,3500,0
DEN,2/16/2015,7,63,61,2,0,-2,-1,-1,0,-2.2,5,,1.5,2500,0.01
DEN,2/16/2015,8,86,83,3,2,0,-2,-1,-1,-2.8,6,,1.5,3300,0.01
DEN,2/16/2015,9,107,106,1,3,2,0,-2,-1,-2.8,6,,1.5,4100,0
DEN,2/16/2015,10,147,144,3,1,3,2,0,-2,-2.8,3,,1.5,3100,0.01
DEN,2/16/2015,11,116,113,3,3,1,3,2,0,-2.8,0,,1.5,3000,0.02
DEN,2/16/2015,12,79,75,4,3,3,1,3,2,-2.8,4,,1.5,2700,0.01
DEN,2/16/2015,13,67,63,4,4,3,3,1,3,-2.8,6,,1.5,400,0.01
DEN,2/16/2015,14,87,86,1,4,4,3,3,1,-2.8,7,,0.5,1500,0.01
DEN,2/16/2015,15,104,103,1,1,4,4,3,3,-2.8,11,,1.5,1900,0.04
DEN,2/16/2015,16,56,55,1,1,1,4,4,3,-2.8,10,,0.75,2200,0.01
DEN,2/16/2015,17,99,87,12,1,1,1,4,4,-1.7,10,,2,3600,0.01
DEN,2/16/2015,18,127,124,3,12,1,1,1,4,-1.1,11,,9,5000,0
DEN,2/16/2015,19,113,117,-4,3,12,1,1,1,-1.1,10,16,5,7500,0
DEN,2/16/2015,20,63,74,-11,-4,3,12,1,1,-2.8,10,,0.25,700,0.1
DEN,2/16/2015,21,65,72,-7,-11,-4,3,12,1,-2.2,6,,3,1400,0.03
DEN,2/16/2015,22,39,40,-1,-7,-11,-4,3,12,-2.2,9,,6,3000,0
DEN,2/16/2015,23,25,25,0,-1,-7,-11,-4,3,-2.8,8,,10,14000,0
DEN,2/17/2015,0,5,6,-1,0,-1,-7,-11,-4,-2.8,7,,10,2900,0
DEN,2/17/2015,1,2,4,-2,-1,0,-1,-7,-11,-3.9,5,,0.25,900,0.08
DEN,2/17/2015,2,0,0,0,-2,-1,0,-1,-7,-4.4,10,,10,5500,0.02
DEN,2/17/2015,3,0,5,-5,0,-2,-1,0,-1,-3.9,4,,10,5000,0
DEN,2/17/2015,4,0,6,-6,-5,0,-2,-1,0,-3.3,3,,10,5000,0
DEN,2/17/2015,5,3,20,-17,-6,-5,0,-2,-1,-4.4,4,,10,6000,0
DEN,2/17/2015,6,22,27,-5,-17,-6,-5,0,-2,-5.6,8,,9,6000,0
DEN,2/17/2015,7,63,64,-1,-5,-17,-6,-5,0,-6.1,10,,10,6000,0
DEN,2/17/2015,8,84,82,2,-1,-5,-17,-6,-5,-6.7,9,,10,10000,0
DEN,2/17/2015,9,106,109,-3,2,-1,-5,-17,-6,-5.6,12,,10,10000,0
DEN,2/17/2015,10,152,148,4,-3,2,-1,-5,-17,-6.1,8,,10,7000,0
DEN,2/17/2015,11,121,124,-3,4,-3,2,-1,-5,-5.6,6,,10,6500,0
DEN,2/17/2015,12,72,72,0,-3,4,-3,2,-1,-6.7,6,,10,9000,0
DEN,2/17/2015,13,68,66,2,0,-3,4,-3,2,-6.7,6,,10,9500,0
DEN,2/17/2015,14,86,87,-1,2,0,-3,4,-3,-7.2,6,,10,40000,0
DEN,2/17/2015,15,104,106,-2,-1,2,0,-3,4,-6.1,11,,10,40000,0
DEN,2/17/2015,16,53,55,-2,-2,-1,2,0,-3,-4.4,9,,10,40000,0
DEN,2/17/2015,17,97,102,-5,-2,-2,-1,2,0,-2.2,7,,10,40000,0
DEN,2/17/2015,18,120,125,-5,-5,-2,-2,-1,2,0,7,,10,40000,0
DEN,2/17/2015,19,112,126,-14,-5,-5,-2,-2,-1,0.6,8,,10,40000,0
DEN,2/17/2015,20,63,63,0,-14,-5,-5,-2,-2,-0.6,6,,10,40000,0
DEN,2/17/2015,21,65,72,-7,0,-14,-5,-5,-2,-0.6,6,,10,40000,0
DEN,2/17/2015,22,40,41,-1,-7,0,-14,-5,-5,-1.1,6,,10,40000,0
DEN,2/17/2015,23,22,22,0,-1,-7,0,-14,-5,-2.8,9,,10,40000,0
DEN,2/18/2015,0,5,5,0,0,-1,-7,0,-14,-6.1,10,,10,40000,0
DEN,2/18/2015,1,2,2,0,0,0,-1,-7,0,-8.3,11,,10,40000,0
DEN,2/18/2015,2,0,0,0,0,0,0,-1,-7,-7.2,10,,10,40000,0
DEN,2/18/2015,3,0,2,-2,0,0,0,0,-1,-6.7,7,,10,40000,0
DEN,2/18/2015,4,0,7,-7,-2,0,0,0,0,-6.1,8,,10,25000,0
DEN,2/18/2015,5,3,20,-17,-7,-2,0,0,0,-6.1,8,,10,12000,0
DEN,2/18/2015,6,22,28,-6,-17,-7,-2,0,0,-6.7,9,,10,10000,0
DEN,2/18/2015,7,63,63,0,-6,-17,-7,-2,0,-6.7,5,,10,40000,0
DEN,2/18/2015,8,87,89,-2,0,-6,-17,-7,-2,-8.9,5,,10,40000,0
DEN,2/18/2015,9,102,108,-6,-2,0,-6,-17,-7,-9.4,9,,10,10000,0
DEN,2/18/2015,10,152,161,-9,-6,-2,0,-6,-17,-7.8,8,,10,10000,0
DEN,2/18/2015,11,117,118,-1,-9,-6,-2,0,-6,-6.1,10,,10,10000,0
DEN,2/18/2015,12,74,75,-1,-1,-9,-6,-2,0,-8.3,6,,10,40000,0
DEN,2/18/2015,13,70,72,-2,-1,-1,-9,-6,-2,-6.7,10,,10,40000,0
DEN,2/18/2015,14,89,93,-4,-2,-1,-1,-9,-6,-6.7,6,,10,40000,0
DEN,2/18/2015,15,104,109,-5,-4,-2,-1,-1,-9,0,6,,10,40000,0
DEN,2/18/2015,16,55,57,-2,-5,-4,-2,-1,-1,1.1,5,,10,40000,0
DEN,2/18/2015,17,102,107,-5,-2,-5,-4,-2,-1,1.7,6,,10,40000,0
DEN,2/18/2015,18,124,129,-5,-5,-2,-5,-4,-2,4.4,6,,10,40000,0
DEN,2/18/2015,19,112,127,-15,-5,-5,-2,-5,-4,6.1,5,,10,40000,0
DEN,2/18/2015,20,65,67,-2,-15,-5,-5,-2,-5,7.2,7,,10,40000,0
DEN,2/18/2015,21,65,71,-6,-2,-15,-5,-5,-2,7.8,9,,10,40000,0
DEN,2/18/2015,22,37,38,-1,-6,-2,-15,-5,-5,7.8,11,,10,40000,0
DEN,2/18/2015,23,25,25,0,-1,-6,-2,-15,-5,5.6,10,,10,40000,0
DEN,2/19/2015,0,5,5,0,0,-1,-6,-2,-15,1.7,9,,10,40000,0
DEN,2/19/2015,1,2,2,0,0,0,-1,-6,-2,0.6,8,,10,40000,0
DEN,2/19/2015,2,0,0,0,0,0,0,-1,-6,-0.6,11,,10,40000,0
DEN,2/19/2015,3,0,3,-3,0,0,0,0,-1,-1.1,11,,10,40000,0
DEN,2/19/2015,4,0,4,-4,-3,0,0,0,0,0,10,,10,40000,0
DEN,2/19/2015,5,3,22,-19,-4,-3,0,0,0,1.1,10,,10,40000,0
DEN,2/19/2015,6,22,25,-3,-19,-4,-3,0,0,0,9,,10,40000,0
DEN,2/19/2015,7,64,67,-3,-3,-19,-4,-3,0,0.6,8,,10,40000,0
DEN,2/19/2015,8,86,87,-1,-3,-3,-19,-4,-3,2.2,14,,10,40000,0
DEN,2/19/2015,9,102,101,1,-1,-3,-3,-19,-4,1.7,12,,10,40000,0
DEN,2/19/2015,10,153,154,-1,1,-1,-3,-3,-19,2.2,11,,10,40000,0
DEN,2/19/2015,11,124,122,2,-1,1,-1,-3,-3,3.3,8,,10,40000,0
DEN,2/19/2015,12,77,81,-4,2,-1,1,-1,-3,-2.8,3,,10,40000,0
DEN,2/19/2015,13,69,68,1,-4,2,-1,1,-1,-4.4,9,,10,40000,0
DEN,2/19/2015,14,88,90,-2,1,-4,2,-1,1,-0.6,6,,10,40000,0
DEN,2/19/2015,15,108,110,-2,-2,1,-4,2,-1,5.6,5,,10,40000,0
DEN,2/19/2015,16,53,55,-2,-2,-2,1,-4,2,9.4,5,,10,40000,0
DEN,2/19/2015,17,99,99,0,-2,-2,-2,1,-4,13.3,9,,10,40000,0
DEN,2/19/2015,18,123,128,-5,0,-2,-2,-2,1,15,10,,10,40000,0
DEN,2/19/2015,19,115,128,-13,-5,0,-2,-2,-2,16.1,11,,10,40000,0
DEN,2/19/2015,20,60,63,-3,-13,-5,0,-2,-2,16.7,10,,10,40000,0
DEN,2/19/2015,21,67,73,-6,-3,-13,-5,0,-2,16.7,6,,10,40000,0
DEN,2/19/2015,22,40,40,0,-6,-3,-13,-5,0,16.7,3,,10,40000,0
DEN,2/19/2015,23,23,23,0,0,-6,-3,-13,-5,15.6,0,,10,40000,0
DEN,2/20/2015,0,6,6,0,0,0,-6,-3,-13,11.7,0,,10,40000,0
DEN,2/20/2015,1,2,2,0,0,0,0,-6,-3,13.9,0,,10,40000,0
DEN,2/20/2015,2,0,0,0,0,0,0,0,-6,7.2,8,,10,40000,0
DEN,2/20/2015,3,0,2,-2,0,0,0,0,0,5,8,,10,40000,0
DEN,2/20/2015,4,0,6,-6,-2,0,0,0,0,7.2,12,,10,40000,0
DEN,2/20/2015,5,3,23,-20,-6,-2,0,0,0,6.7,12,,10,40000,0
DEN,2/20/2015,6,22,24,-2,-20,-6,-2,0,0,7.2,11,,10,22000,0
DEN,2/20/2015,7,64,66,-2,-2,-20,-6,-2,0,5,10,,10,23000,0
DEN,2/20/2015,8,86,89,-3,-2,-2,-20,-6,-2,6.1,7,,10,23000,0
DEN,2/20/2015,9,103,106,-3,-3,-2,-2,-20,-6,2.2,11,,10,40000,0
DEN,2/20/2015,10,152,151,1,-3,-3,-2,-2,-20,-0.6,8,,10,40000,0
DEN,2/20/2015,11,119,120,-1,1,-3,-3,-2,-2,-1.1,4,,10,40000,0
DEN,2/20/2015,12,75,83,-8,-1,1,-3,-3,-2,-1.7,8,,10,40000,0
DEN,2/20/2015,13,68,67,1,-8,-1,1,-3,-3,-1.1,6,,10,40000,0
DEN,2/20/2015,14,89,87,2,1,-8,-1,1,-3,1.1,6,,10,40000,0
DEN,2/20/2015,15,104,101,3,2,1,-8,-1,1,4.4,7,,10,40000,0
DEN,2/20/2015,16,57,60,-3,3,2,1,-8,-1,6.1,0,,10,40000,0
DEN,2/20/2015,17,99,95,4,-3,3,2,1,-8,8.9,6,,10,40000,0
DEN,2/20/2015,18,125,125,0,4,-3,3,2,1,10,11,,10,20000,0
DEN,2/20/2015,19,114,117,-3,0,4,-3,3,2,10.6,13,,10,7000,0
DEN,2/20/2015,20,64,76,-12,-3,0,4,-3,3,8.9,14,,10,7500,0
DEN,2/20/2015,21,65,70,-5,-12,-3,0,4,-3,8.3,17,,10,7000,0
DEN,2/20/2015,22,37,38,-1,-5,-12,-3,0,4,5.6,17,24,10,7000,0
DEN,2/20/2015,23,28,28,0,-1,-5,-12,-3,0,5,14,,10,5500,0
DEN,2/21/2015,0,4,8,-4,0,-1,-5,-12,-3,1.7,13,,1.5,1700,0.01
DEN,2/21/2015,1,2,4,-2,-4,0,-1,-5,-12,0.6,7,,2,8500,0
DEN,2/21/2015,2,0,0,0,-2,-4,0,-1,-5,-0.6,0,,10,7500,0
DEN,2/21/2015,3,0,0,0,0,-2,-4,0,-1,0.6,6,,8,4400,0
DEN,2/21/2015,4,0,1,-1,0,0,-2,-4,0,0,4,,9,4100,0
DEN,2/21/2015,5,3,12,-9,-1,0,0,-2,-4,0.6,4,,3,3400,0
DEN,2/21/2015,6,18,23,-5,-9,-1,0,0,-2,0,4,,3,3000,0
DEN,2/21/2015,7,53,55,-2,-5,-9,-1,0,0,-0.6,3,,4,3600,0
DEN,2/21/2015,8,82,80,2,-2,-5,-9,-1,0,-0.6,3,,10,5500,0
DEN,2/21/2015,9,104,105,-1,2,-2,-5,-9,-1,-1.1,0,,1.75,2600,0
DEN,2/21/2015,10,131,122,9,-1,2,-2,-5,-9,-1.1,3,,3,3400,0.01
DEN,2/21/2015,11,112,110,2,9,-1,2,-2,-5,-2.8,4,,4,6000,0
DEN,2/21/2015,12,65,66,-1,2,9,-1,2,-2,-2.8,3,,8,5500,0
DEN,2/21/2015,13,53,51,2,-1,2,9,-1,2,-2.8,0,,4,5000,0
DEN,2/21/2015,14,73,71,2,2,-1,2,9,-1,-1.7,3,,1.75,4900,0.01
DEN,2/21/2015,15,72,62,10,2,2,-1,2,9,-1.7,8,,7,500,0
DEN,2/21/2015,16,77,58,19,10,2,2,-1,2,-1.1,7,,10,700,0
DEN,2/21/2015,17,80,61,19,19,10,2,2,-1,0,9,,6,1100,0
DEN,2/21/2015,18,101,51,50,19,19,10,2,2,0.6,10,,10,1300,0
DEN,2/21/2015,19,64,26,38,50,19,19,10,2,0.6,10,,10,1900,0
DEN,2/21/2015,20,32,18,14,38,50,19,19,10,0,10,,7,1500,0
DEN,2/21/2015,21,13,12,1,14,38,50,19,19,0,10,,9,2200,0
DEN,2/21/2015,22,9,8,1,1,14,38,50,19,-1.7,16,21,0.25,900,0.03
DEN,2/21/2015,23,22,22,0,1,1,14,38,50,-5,25,30,0.25,600,0.04
DEN,2/22/2015,0,5,3,2,0,1,1,14,38,-6.1,24,29,0.25,500,0.04
DEN,2/22/2015,1,2,2,0,2,0,1,1,14,-7.2,17,30,0.5,900,0.02
DEN,2/22/2015,2,0,0,0,0,2,0,1,1,-8.3,14,,0.5,900,0.01
DEN,2/22/2015,3,0,0,0,0,0,2,0,1,-9.4,13,,3,6500,0
DEN,2/22/2015,4,0,1,-1,0,0,0,2,0,-9.4,11,,3,1100,0
DEN,2/22/2015,5,3,4,-1,-1,0,0,0,2,-9.4,13,,1.25,1600,0.01
DEN,2/22/2015,6,13,13,0,-1,-1,0,0,0,-9.4,8,,0.75,900,0.02
DEN,2/22/2015,7,49,35,14,0,-1,-1,0,0,-10,9,,1.25,1800,0.01
DEN,2/22/2015,8,56,40,16,14,0,-1,-1,0,-10.6,9,,1,1500,0.01
DEN,2/22/2015,9,102,86,16,16,14,0,-1,-1,-11.1,9,,1.5,2400,0.02
DEN,2/22/2015,10,131,107,24,16,16,14,0,-1,-11.7,8,,7,3600,0
DEN,2/22/2015,11,118,97,21,24,16,16,14,0,-11.7,7,,4,3200,0
DEN,2/22/2015,12,81,76,5,21,24,16,16,14,-11.7,5,,5,600,0
DEN,2/22/2015,13,64,60,4,5,21,24,16,16,-12.2,7,,2,3800,0
DEN,2/22/2015,14,85,75,10,4,5,21,24,16,-12.2,8,,0.75,1500,0
DEN,2/22/2015,15,95,83,12,10,4,5,21,24,-12.2,11,,6,4600,0.01
DEN,2/22/2015,16,59,55,4,12,10,4,5,21,-12.8,12,,7,4500,0.01
DEN,2/22/2015,17,96,90,6,4,12,10,4,5,-12.8,10,,10,3900,0
DEN,2/22/2015,18,130,127,3,6,4,12,10,4,-12.2,9,,5,3300,0
DEN,2/22/2015,19,110,97,13,3,6,4,12,10,-12.2,10,,6,2600,0
DEN,2/22/2015,20,56,52,4,13,3,6,4,12,-12.2,10,,1.75,3100,0
DEN,2/22/2015,21,71,70,1,4,13,3,6,4,-12.2,8,,1.25,2600,0
DEN,2/22/2015,22,41,40,1,1,4,13,3,6,-12.2,8,,2,3100,0.01
DEN,2/22/2015,23,24,24,0,1,1,4,13,3,-12.2,7,,2,4600,0.01
DEN,2/23/2015,0,6,6,0,0,1,1,4,13,-12.8,5,,3,3700,0.01
DEN,2/23/2015,1,2,2,0,0,0,1,1,4,-12.8,6,,1.75,2500,0
DEN,2/23/2015,2,0,0,0,0,0,0,1,1,-12.2,7,,1.5,2300,0.02
DEN,2/23/2015,3,0,0,0,0,0,0,0,1,-12.2,6,,1.25,2100,0.01
DEN,2/23/2015,4,0,0,0,0,0,0,0,0,-12.2,5,,1.75,2200,0.02
DEN,2/23/2015,5,3,5,-2,0,0,0,0,0,-12.2,3,,1.75,2800,0.01
DEN,2/23/2015,6,22,23,-1,-2,0,0,0,0,-11.7,6,,1.75,3100,0
DEN,2/23/2015,7,65,58,7,-1,-2,0,0,0,-12.2,6,,1.75,3900,0.01
DEN,2/23/2015,8,87,79,8,7,-1,-2,0,0,-12.8,4,,3,3500,0
DEN,2/23/2015,9,108,102,6,8,7,-1,-2,0,-12.8,0,,5,4100,0.01
DEN,2/23/2015,10,146,148,-2,6,8,7,-1,-2,-13.9,0,,7,40000,0
DEN,2/23/2015,11,118,116,2,-2,6,8,7,-1,-13.3,3,,8,12000,0
DEN,2/23/2015,12,77,77,0,2,-2,6,8,7,-13.9,5,,5,12000,0
DEN,2/23/2015,13,68,68,0,0,2,-2,6,8,-14.4,3,,2,1000,0
DEN,2/23/2015,14,87,85,2,0,0,2,-2,6,-14.4,5,,0.25,500,0
DEN,2/23/2015,15,105,102,3,2,0,0,2,-2,-13.9,5,,0.25,300,0
DEN,2/23/2015,16,55,54,1,3,2,0,0,2,-12.2,0,,3,200,0
DEN,2/23/2015,17,99,93,6,1,3,2,0,0,-11.1,4,,8,1500,0.01
DEN,2/23/2015,18,126,127,-1,6,1,3,2,0,-10,4,,9,1500,0
DEN,2/23/2015,19,115,127,-12,-1,6,1,3,2,-9.4,5,,10,1500,0
DEN,2/23/2015,20,62,68,-6,-12,-1,6,1,3,-10,4,,10,22000,0
DEN,2/23/2015,21,67,77,-10,-6,-12,-1,6,1,-8.9,4,,10,40000,0
DEN,2/23/2015,22,38,40,-2,-10,-6,-12,-1,6,-8.9,0,,10,40000,0
DEN,2/23/2015,23,25,25,0,-2,-10,-6,-12,-1,-11.1,3,,10,40000,0
DEN,2/24/2015,0,5,5,0,0,-2,-10,-6,-12,-10.6,5,,10,40000,0
DEN,2/24/2015,1,2,3,-1,0,0,-2,-10,-6,-11.7,9,,10,40000,0
DEN,2/24/2015,2,0,0,0,-1,0,0,-2,-10,-11.7,10,,8,40000,0
DEN,2/24/2015,3,0,4,-4,0,-1,0,0,-2,-8.9,12,,10,40000,0
DEN,2/24/2015,4,0,3,-3,-4,0,-1,0,0,-8.3,4,,10,40000,0
DEN,2/24/2015,5,3,25,-22,-3,-4,0,-1,0,-8.3,10,,10,40000,0
DEN,2/24/2015,6,22,26,-4,-22,-3,-4,0,-1,-9.4,10,,10,40000,0
DEN,2/24/2015,7,61,64,-3,-4,-22,-3,-4,0,-9.4,10,,10,40000,0
DEN,2/24/2015,8,84,86,-2,-3,-4,-22,-3,-4,-8.9,10,,10,40000,0
DEN,2/24/2015,9,106,105,1,-2,-3,-4,-22,-3,-7.8,10,,10,40000,0
DEN,2/24/2015,10,151,153,-2,1,-2,-3,-4,-22,-6.7,6,,10,40000,0
DEN,2/24/2015,11,117,118,-1,-2,1,-2,-3,-4,-8.3,4,,10,40000,0
DEN,2/24/2015,12,71,72,-1,-1,-2,1,-2,-3,-7.8,10,,10,40000,0
DEN,2/24/2015,13,70,70,0,-1,-1,-2,1,-2,-8.3,10,,10,40000,0
DEN,2/24/2015,14,84,83,1,0,-1,-1,-2,1,-6.7,11,,10,40000,0
DEN,2/24/2015,15,98,99,-1,1,0,-1,-1,-2,-5.6,10,,10,40000,0
DEN,2/24/2015,16,54,56,-2,-1,1,0,-1,-1,-3.3,10,,10,40000,0
DEN,2/24/2015,17,97,96,1,-2,-1,1,0,-1,0,9,,10,40000,0
DEN,2/24/2015,18,119,122,-3,1,-2,-1,1,0,1.1,6,,10,40000,0
DEN,2/24/2015,19,109,120,-11,-3,1,-2,-1,1,2.8,9,,10,40000,0
DEN,2/24/2015,20,56,59,-3,-11,-3,1,-2,-1,2.2,4,,10,40000,0
DEN,2/24/2015,21,38,48,-10,-3,-11,-3,1,-2,3.3,6,,10,40000,0
DEN,2/24/2015,22,19,19,0,-10,-3,-11,-3,1,3.3,5,,10,40000,0
DEN,2/24/2015,23,22,22,0,0,-10,-3,-11,-3,1.7,6,,10,40000,0
DEN,2/25/2015,0,5,5,0,0,0,-10,-3,-11,-1.1,11,,10,40000,0
DEN,2/25/2015,1,2,2,0,0,0,0,-10,-3,-2.8,11,,10,40000,0
DEN,2/25/2015,2,0,0,0,0,0,0,0,-10,-5,7,,10,40000,0
DEN,2/25/2015,3,0,4,-4,0,0,0,0,0,-4.4,8,,10,40000,0
DEN,2/25/2015,4,0,5,-5,-4,0,0,0,0,-1.1,11,,10,40000,0
DEN,2/25/2015,5,3,23,-20,-5,-4,0,0,0,-2.8,13,,10,22000,0
DEN,2/25/2015,6,22,26,-4,-20,-5,-4,0,0,-1.7,14,,10,22000,0
DEN,2/25/2015,7,64,67,-3,-4,-20,-5,-4,0,-1.7,12,,10,22000,0
DEN,2/25/2015,8,89,86,3,-3,-4,-20,-5,-4,-1.7,11,,10,10000,0
DEN,2/25/2015,9,104,108,-4,3,-3,-4,-20,-5,0,8,,10,11000,0
DEN,2/25/2015,10,150,155,-5,-4,3,-3,-4,-20,0,7,,10,40000,0
DEN,2/25/2015,11,116,118,-2,-5,-4,3,-3,-4,2.2,7,,10,9000,0
DEN,2/25/2015,12,75,75,0,-2,-5,-4,3,-3,1.7,4,,10,10000,0
DEN,2/25/2015,13,71,68,3,0,-2,-5,-4,3,2.2,6,,10,9000,0
DEN,2/25/2015,14,88,81,7,3,0,-2,-5,-4,2.8,3,,10,11000,0
DEN,2/25/2015,15,103,100,3,7,3,0,-2,-5,3.9,0,,10,9500,0
DEN,2/25/2015,16,56,55,1,3,7,3,0,-2,2.8,11,25,10,10000,0
